,angDist,col1,source_id,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,ruwe,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,l,b,ecl_lon,ecl_lat,pairdistance,sep_AU,Sigma18,R_chance_align,meanAV,minAV,maxAV,flag_ext,objid,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,flags_,flags_u,flags_g,flags_r,flags_i,flags_z,angular_distance_,source_id_xmatch_,original_ext_source_id_xmatch_,obj_id,g_mean_psf_mag,r_mean_psf_mag,i_mean_psf_mag,z_mean_psf_mag,y_mean_psf_mag,g_mean_psf_mag_error,r_mean_psf_mag_error,i_mean_psf_mag_error,z_mean_psf_mag_error,y_mean_psf_mag_error,g_flags_,r_flags_,i_flags_,z_flags_,y_flags,obj_info_flag,quality_flag,angular_distance_pstarr,source_id_xmatch_pstarr,original_ext_source_id_xmatch_pstarr,object_id,u_psf,v_psf,g_psf,r_psf,i_psf,z_psf,e_u_psf,e_v_psf,e_g_psf,e_r_psf,e_i_psf,e_z_psf,u_flags,v_flags,g_flags_smap,r_flags_smap,i_flags_smap,z_flags_smap,u_nimaflags,v_nimaflags,g_nimaflags,r_nimaflags,i_nimaflags,z_nimaflags,flags_smap,nimaflags,flags_psf,angular_distance,source_id_xmatch,original_ext_source_id_xmatch,wtd_par,e_wtd_par,ra_ext,dec_ext,ext,ext_min,ext_max,teff_H,logg_H,Teff,e_Teff_lower,e_Teff_upper,Logg,e_Logg_lower,e_Logg_upper,Mass,e_Mass_lower,e_Mass_upper,cool_age,e_cool_age_lower,e_cool_age_upper,Chi2,redone_fit,init_mass_error_lower,init_mass,init_mass_error_upper,mslife_error_lower,mslife,mslife_error_upper,tot_age_error_lower,tot_age,tot_age_error_upper,ifmr_flag,spectype,spec_source,model_used,ms_source_id,ms_bp_rp,ms_phot_g_mean_mag,ms_source_id.1,ms_ra,ms_dec,ms_source_id.2,ms_ra.1,ms_dec.1,_RAJ2000,_DEJ2000,ObsID,Target,PlanId,RAJ2000,DEJ2000,snru,snrg,snrr,snri,snrz,z.1,magType,mag1,mag2,mag3,mag4,mag5,mag6,mag7,Teff.1,logg,[Fe/H],RV
684,0.87038,5301,3840422145331706240,2016.0,145.1078337411375,0.5021857023239136,0.9204254012915332,0.5561400055885315,6.200551022266049,0.5814410448074341,10.664109230041504,55.20587158203125,29.194806477617256,0.5922513008117676,-46.85457910119783,0.5475411415100098,31.0,0.9899889230728148,False,394.0,165.48611794605094,0.7102614641189575,232.9932403564453,20.14046287536621,40.0,92.4201247537259,7.028384685516357,13.149554252624512,20.42412567138672,41.0,104.2922153848092,7.241161823272705,14.402690887451172,19.702266693115234,0.0,0.0,0.0,0.0,0.0,1.188693881034851,0.7218589782714844,0.2836627960205078,0.4381961822509765,234.47833769355373,37.27398291163479,147.0709358152445,-12.284976860936492,0.0035677151716824,2148.149405766434,534.4422989025845,5.91154274267443e-05,0.0199999995529651,0.0199999995529651,0.0199999995529651,0.0,1.237650797293273e+18,20.90647,25.11312,19.16776,24.31114,19.24871,0.1699039,1.619655,0.04153092,1.895959,0.1948262,35253360399120.0,275280723984.0,9007199666213168.0,4503599896237328.0,9007199666213168.0,2252074960060944.0,0.08417181,3.840422145331706e+18,1.237650797293273e+18,1.09101451077395e+17,20.3978996276855,20.0459003448486,19.9288997650146,19.9922008514404,19.5510997772217,0.0149180004373193,0.0225310008972883,0.0157769992947578,0.0157789997756481,0.0447309985756874,115000.0,115000.0,16892216.0,115000.0,16892216.0,436527104.0,52.0,0.032343186,3.840422145331706e+18,1.09101451077395e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.961699167543502,0.0143665821234967,145.1078337411375,0.9204254012915332,0.04122,0.03751,0.04578,6147.986,8.118175,6178.90255773191,110.64959264854406,114.9388777270442,8.029874258794742,0.0531141510655199,0.0510513543128912,0.6066869669987314,0.0325017935026223,0.0319359840980717,2.274627223434979,0.0846896366885405,0.0936529316339873,4.418392114811965,1,0.3547613146106515,1.2784378871224586,0.9044210118832072,3.748943404232616,4.888961912587185,10.205171311130822,3.7498998630232334,7.163589136022164,10.205601028902278,1,0.0,0.0,H,3840422145331424128,1.2619867,12.501857,3840422145331424128,145.1051110377962,0.9181194554581468,3840422145331424128,145.1051110377962,0.9181194554581468,145.104979,0.918322,291210161,J094025.19+005505.9,HD094623N014708V01,145.104979,0.918322,5.61,73.37,170.21,230.2,179.86,-3.81264e-05,gri,13.4,12.43,12.13,,,,,4574.2,4.603,0.027,-11.43
685,0.87038,5301,3840422145331706240,2016.0,145.1078337411375,0.5021857023239136,0.9204254012915332,0.5561400055885315,6.200551022266049,0.5814410448074341,10.664109230041504,55.20587158203125,29.194806477617256,0.5922513008117676,-46.85457910119783,0.5475411415100098,31.0,0.9899889230728148,False,394.0,165.48611794605094,0.7102614641189575,232.9932403564453,20.14046287536621,40.0,92.4201247537259,7.028384685516357,13.149554252624512,20.42412567138672,41.0,104.2922153848092,7.241161823272705,14.402690887451172,19.702266693115234,0.0,0.0,0.0,0.0,0.0,1.188693881034851,0.7218589782714844,0.2836627960205078,0.4381961822509765,234.47833769355373,37.27398291163479,147.0709358152445,-12.284976860936492,0.0035677151716824,2148.149405766434,534.4422989025845,5.91154274267443e-05,0.0199999995529651,0.0199999995529651,0.0199999995529651,0.0,1.237650797293273e+18,20.90647,25.11312,19.16776,24.31114,19.24871,0.1699039,1.619655,0.04153092,1.895959,0.1948262,35253360399120.0,275280723984.0,9007199666213168.0,4503599896237328.0,9007199666213168.0,2252074960060944.0,0.08417181,3.840422145331706e+18,1.237650797293273e+18,1.09101451077395e+17,20.3978996276855,20.0459003448486,19.9288997650146,19.9922008514404,19.5510997772217,0.0149180004373193,0.0225310008972883,0.0157769992947578,0.0157789997756481,0.0447309985756874,115000.0,115000.0,16892216.0,115000.0,16892216.0,436527104.0,52.0,0.032343186,3.840422145331706e+18,1.09101451077395e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.961699167543502,0.0143665821234967,145.1078337411375,0.9204254012915332,0.04122,0.03751,0.04578,6147.986,8.118175,6178.90255773191,110.64959264854406,114.9388777270442,8.029874258794742,0.0531141510655199,0.0510513543128912,0.6066869669987314,0.0325017935026223,0.0319359840980717,2.274627223434979,0.0846896366885405,0.0936529316339873,4.418392114811965,1,0.3547613146106515,1.2784378871224586,0.9044210118832072,3.748943404232616,4.888961912587185,10.205171311130822,3.7498998630232334,7.163589136022164,10.205601028902278,1,0.0,0.0,H,3840422145331424128,1.2619867,12.501857,3840422145331424128,145.1051110377962,0.9181194554581468,3840422145331424128,145.1051110377962,0.9181194554581468,145.104979,0.918322,84510161,J094025.19+005505.9,HD094623N014708B01,145.104979,0.918322,2.72,33.98,45.3,69.34,54.97,-2.19152e-05,gribvjh,13.4,12.43,12.13,13.9,12.83,10.98,10.43,4624.7,4.616,-0.012,-6.57
686,1.112448,5307,3842410101008766336,2016.0,140.0377926426002,0.3986458480358124,0.4761250356254802,0.3145477771759033,5.080730645861113,0.4706669151782989,10.794748306274414,70.97976684570312,-67.90371812623829,0.4844145178794861,20.66912807580765,0.3024644255638122,31.0,0.9561492204666138,False,477.0,210.27214606194207,0.6486842632293701,324.1517639160156,19.88041305541992,31.0,94.82092024739316,7.547238349914551,12.563657760620115,20.39628219604492,32.0,114.22564054566011,7.850662708282471,14.549808502197266,19.603487014770508,0.0,0.0,0.0,0.0,0.0,0.9941714406013488,0.7927951812744141,0.515869140625,0.276926040649414,231.53289097324927,32.79182211428556,142.29093662317396,-14.350442620502852,0.0032011619356841,2175.70326643832,608.9268122695916,5.058043475570366e-06,0.0199999995529651,0.0199999995529651,0.0299999993294477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0857140037937171e+17,19.3670997619629,18.8731994628906,0.0,19.0666007995605,0.0,0.0822049975395203,0.0,0.0,0.0104590002447367,0.0,17464.0,16696.0,16416.0,115000.0,16416.0,436527104.0,52.0,0.07613734,3.842410101008767e+18,1.0857140037937171e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.265949577510761,0.015262186107256,140.0377926426002,0.4761250356254802,0.0436,0.04041,0.04725,6102.205,7.60949,6052.420610996711,366.6107937821898,435.0254667513118,7.661486695518653,0.2231968851656125,0.2135834977467157,0.4072138554729504,0.0960486985588976,0.1107904400544483,1.4619658578114345,0.1066534340346445,0.1425643130256109,2.952920305323872,1,0.8344804392606218,-0.5269864858996476,0.9625581238440338,,,,,,999.0,11,0.0,0.0,H,3842410096714392832,0.6534996,9.520026,3842410096714392832,140.0408702115068,0.4770063202627577,3842410096714392832,140.0408702115068,0.4770063202627577,140.04116,0.476899,101801219,J092009.87+002836.8,VB140N02V3,140.04116,0.476899,134.51,283.76,265.2,175.74,132.74,8.2724e-06,brijhk,10.12,9.29,,9.65,8.68,8.48,8.43,6267.13,4.056,-0.36,2.48
687,1.112448,5307,3842410101008766336,2016.0,140.0377926426002,0.3986458480358124,0.4761250356254802,0.3145477771759033,5.080730645861113,0.4706669151782989,10.794748306274414,70.97976684570312,-67.90371812623829,0.4844145178794861,20.66912807580765,0.3024644255638122,31.0,0.9561492204666138,False,477.0,210.27214606194207,0.6486842632293701,324.1517639160156,19.88041305541992,31.0,94.82092024739316,7.547238349914551,12.563657760620115,20.39628219604492,32.0,114.22564054566011,7.850662708282471,14.549808502197266,19.603487014770508,0.0,0.0,0.0,0.0,0.0,0.9941714406013488,0.7927951812744141,0.515869140625,0.276926040649414,231.53289097324927,32.79182211428556,142.29093662317396,-14.350442620502852,0.0032011619356841,2175.70326643832,608.9268122695916,5.058043475570366e-06,0.0199999995529651,0.0199999995529651,0.0299999993294477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0857140037937171e+17,19.3670997619629,18.8731994628906,0.0,19.0666007995605,0.0,0.0822049975395203,0.0,0.0,0.0104590002447367,0.0,17464.0,16696.0,16416.0,115000.0,16416.0,436527104.0,52.0,0.07613734,3.842410101008767e+18,1.0857140037937171e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.265949577510761,0.015262186107256,140.0377926426002,0.4761250356254802,0.0436,0.04041,0.04725,6102.205,7.60949,6052.420610996711,366.6107937821898,435.0254667513118,7.661486695518653,0.2231968851656125,0.2135834977467157,0.4072138554729504,0.0960486985588976,0.1107904400544483,1.4619658578114345,0.1066534340346445,0.1425643130256109,2.952920305323872,1,0.8344804392606218,-0.5269864858996476,0.9625581238440338,,,,,,999.0,11,0.0,0.0,H,3842410096714392832,0.6534996,9.520026,3842410096714392832,140.0408702115068,0.4770063202627577,3842410096714392832,140.0408702115068,0.4770063202627577,140.04116,0.476899,101601219,J092009.87+002836.8,VB140N02V1,140.04116,0.476899,76.16,170.43,160.09,139.66,94.14,9.5399e-06,brijhk,10.12,9.29,,9.65,8.68,8.48,8.43,6241.21,4.052,-0.383,2.86
688,1.112448,5307,3842410101008766336,2016.0,140.0377926426002,0.3986458480358124,0.4761250356254802,0.3145477771759033,5.080730645861113,0.4706669151782989,10.794748306274414,70.97976684570312,-67.90371812623829,0.4844145178794861,20.66912807580765,0.3024644255638122,31.0,0.9561492204666138,False,477.0,210.27214606194207,0.6486842632293701,324.1517639160156,19.88041305541992,31.0,94.82092024739316,7.547238349914551,12.563657760620115,20.39628219604492,32.0,114.22564054566011,7.850662708282471,14.549808502197266,19.603487014770508,0.0,0.0,0.0,0.0,0.0,0.9941714406013488,0.7927951812744141,0.515869140625,0.276926040649414,231.53289097324927,32.79182211428556,142.29093662317396,-14.350442620502852,0.0032011619356841,2175.70326643832,608.9268122695916,5.058043475570366e-06,0.0199999995529651,0.0199999995529651,0.0299999993294477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0857140037937171e+17,19.3670997619629,18.8731994628906,0.0,19.0666007995605,0.0,0.0822049975395203,0.0,0.0,0.0104590002447367,0.0,17464.0,16696.0,16416.0,115000.0,16416.0,436527104.0,52.0,0.07613734,3.842410101008767e+18,1.0857140037937171e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.265949577510761,0.015262186107256,140.0377926426002,0.4761250356254802,0.0436,0.04041,0.04725,6102.205,7.60949,6052.420610996711,366.6107937821898,435.0254667513118,7.661486695518653,0.2231968851656125,0.2135834977467157,0.4072138554729504,0.0960486985588976,0.1107904400544483,1.4619658578114345,0.1066534340346445,0.1425643130256109,2.952920305323872,1,0.8344804392606218,-0.5269864858996476,0.9625581238440338,,,,,,999.0,11,0.0,0.0,H,3842410096714392832,0.6534996,9.520026,3842410096714392832,140.0408702115068,0.4770063202627577,3842410096714392832,140.0408702115068,0.4770063202627577,140.04116,0.476899,101701219,J092009.87+002836.8,VB140N02V2,140.04116,0.476899,111.29,252.37,262.45,231.94,169.27,7.3384e-06,brijhk,10.12,9.29,,9.65,8.68,8.48,8.43,6256.7,4.064,-0.372,2.2
692,0.715364,5316,3848777093672899584,2016.0,149.15269298976048,0.2442861944437027,4.010568689334176,0.2918209731578827,1.5727068907655195,0.2275381386280059,6.911838531494141,47.23383331298828,-43.46672971657699,0.3123239874839782,18.48454930379645,0.3435841500759125,31.0,1.0276687145233154,False,190.0,693.9824878549288,1.7308019399642944,400.9600830078125,18.5839958190918,16.0,529.4398368433331,19.22101211547852,27.54484748840332,18.52900123596192,16.0,293.79350977146555,15.91154956817627,18.46416664123535,18.577789306640625,0.0,0.0,0.0,0.0,0.0,1.186245083808899,-0.0487880706787109,-0.0549945831298828,0.0062065124511718,234.0753990061166,42.35138349195395,149.86739076539945,-8.006891487318894,0.0024368394682756,4783.440762443475,475.5549699585833,7.838315755504797e-06,0.0700000002980232,0.0799999982118606,0.0700000002980232,0.0,1.237654605320946e+18,17.30957,17.24404,21.17514,18.91409,17.45179,0.072612,0.03432317,2.191758,0.3882663,0.2571425,52879907230480.0,268603408.0,269914128.0,1.3510799294595376e+16,9024791853269296.0,268603920.0,0.112632886,3.8487770936729e+18,1.237654605320946e+18,1.128114915276431e+17,18.4146003723145,18.6408004760742,18.9647006988525,19.2152996063232,19.1613998413086,0.0107260001823306,0.018053999170661,0.0100579997524619,0.0223639998584986,0.114933997392654,98616.0,16892216.0,115000.0,16892216.0,16892216.0,168091648.0,20.0,0.041840997,3.8487770936729e+18,1.128114915276431e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.8089150023988247,0.0202435490774519,149.15269298976048,4.010568689334176,0.0925,0.09015,0.0925,12351.3,6.614211,21217.39659616565,1856.2613425339327,1989.1429155811163,7.384539347861846,0.1134654257842253,0.1100958238292397,0.3617058430973279,0.0389909577855806,0.0421103122150236,0.0147180612580409,0.0018992384969213,0.0008493016097848,10.215701297615892,1,0.3387572353221602,-0.922364525653101,0.3658584901392148,,,,,,999.0,11,0.0,0.0,H,3848777093672485632,0.97877693,12.42809,3848777093672485632,149.1530810059387,4.008162786993737,3848777093672485632,149.1530810059387,4.008162786993737,149.153263,4.008082,296414218,J095636.78+040029.0,HD100408N031203V01,149.153263,4.008082,9.22,80.17,161.84,191.02,153.14,0.0003559462,gri,12.99,12.4,12.2,,,,,5202.45,3.702,-0.541,106.71
693,0.715364,5316,3848777093672899584,2016.0,149.15269298976048,0.2442861944437027,4.010568689334176,0.2918209731578827,1.5727068907655195,0.2275381386280059,6.911838531494141,47.23383331298828,-43.46672971657699,0.3123239874839782,18.48454930379645,0.3435841500759125,31.0,1.0276687145233154,False,190.0,693.9824878549288,1.7308019399642944,400.9600830078125,18.5839958190918,16.0,529.4398368433331,19.22101211547852,27.54484748840332,18.52900123596192,16.0,293.79350977146555,15.91154956817627,18.46416664123535,18.577789306640625,0.0,0.0,0.0,0.0,0.0,1.186245083808899,-0.0487880706787109,-0.0549945831298828,0.0062065124511718,234.0753990061166,42.35138349195395,149.86739076539945,-8.006891487318894,0.0024368394682756,4783.440762443475,475.5549699585833,7.838315755504797e-06,0.0700000002980232,0.0799999982118606,0.0700000002980232,0.0,1.237654605320946e+18,17.30957,17.24404,21.17514,18.91409,17.45179,0.072612,0.03432317,2.191758,0.3882663,0.2571425,52879907230480.0,268603408.0,269914128.0,1.3510799294595376e+16,9024791853269296.0,268603920.0,0.112632886,3.8487770936729e+18,1.237654605320946e+18,1.128114915276431e+17,18.4146003723145,18.6408004760742,18.9647006988525,19.2152996063232,19.1613998413086,0.0107260001823306,0.018053999170661,0.0100579997524619,0.0223639998584986,0.114933997392654,98616.0,16892216.0,115000.0,16892216.0,16892216.0,168091648.0,20.0,0.041840997,3.8487770936729e+18,1.128114915276431e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.8089150023988247,0.0202435490774519,149.15269298976048,4.010568689334176,0.0925,0.09015,0.0925,12351.3,6.614211,21217.39659616565,1856.2613425339327,1989.1429155811163,7.384539347861846,0.1134654257842253,0.1100958238292397,0.3617058430973279,0.0389909577855806,0.0421103122150236,0.0147180612580409,0.0018992384969213,0.0008493016097848,10.215701297615892,1,0.3387572353221602,-0.922364525653101,0.3658584901392148,,,,,,999.0,11,0.0,0.0,H,3848777093672485632,0.97877693,12.42809,3848777093672485632,149.1530810059387,4.008162786993737,3848777093672485632,149.1530810059387,4.008162786993737,149.153263,4.008082,433501232,J095636.78+040029.0,HD095844N060652V01,149.153263,4.008082,8.18,50.71,92.03,111.88,83.52,0.0003481742,gri,12.99,12.4,12.2,,,,,5240.33,3.85,-0.516,104.38
695,0.140566,5334,3863816316796862464,2016.0,156.9631662633307,0.1465343832969665,7.998709646676859,0.153798758983612,1.8425485076972707,0.1602098643779754,11.500843048095703,9.358638763427734,0.1460130210453054,0.1960025429725647,-9.357500042949296,0.2012284696102142,31.0,0.998238205909729,False,206.0,922.7813237220796,1.895609259605408,486.7993469238281,18.274620056152344,22.0,776.4726737604806,13.549230575561523,57.30751037597656,18.11322593688965,21.0,330.4167099348759,8.596972465515137,38.434078216552734,18.450241088867188,0.0,1.0,0.0,0.0,0.0,1.1995142698287964,-0.337015151977539,-0.1613941192626953,-0.1756210327148437,235.5537598276881,51.022898319035896,155.73021974900144,-1.5171612419140148,0.0021911175392294,4060.936066140373,435.44792429942567,0.0001100472483413,0.0900000035762786,0.1000000014901161,0.0900000035762786,0.0,1.237660582835716e+18,17.81756,18.04627,18.534,18.81933,19.1631,0.01034631,0.006006199,0.009685609,0.01375912,0.05961023,35253393555472.0,302022672.0,302022672.0,4503599929393168.0,310411280.0,275179929616.0,0.032545533,3.863816316796863e+18,1.237660582835716e+18,1.1759156963153894e+17,18.0673999786377,18.4836006164551,18.8125,19.0401000976563,19.0429000854492,0.0101389996707439,0.0100130001083016,0.007846999913454,0.0234270002692938,0.0444330014288425,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.017081985,3.863816316796863e+18,1.1759156963153894e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.897730434627972,0.0276171407278813,156.9631662633307,7.998709646676859,0.08504,0.08377,0.08504,26223.32,7.581315,29061.459455170363,1168.8318295449208,1287.622072530212,7.704661765315375,0.0625516244188411,0.0662444853453418,0.5013436515014227,0.0286670704008224,0.0319954921156375,0.0089099991926745,0.0007624642579962,0.0006184442608623,2.9734167426507225,1,0.2490622971400732,0.2908223414545852,0.2779799488760863,354.9420913258643,425.6792111851655,,354.9420913266832,425.6881211843581,999.0,11,DA,MWDD,H,3863816286732015488,1.1078396,13.871436,3863816286732015488,156.9637598161716,7.996598838545062,3863816286732015488,156.9637598161716,7.996598838545062,156.963739,7.996632,731012003,J102751.29+075947.8,KII102300N063233B02,156.963739,7.996632,3.79,61.64,109.58,159.81,127.22,9.5733e-06,g,14.24,,,,,,,5007.56,4.726,-0.21,2.87
696,0.140566,5334,3863816316796862464,2016.0,156.9631662633307,0.1465343832969665,7.998709646676859,0.153798758983612,1.8425485076972707,0.1602098643779754,11.500843048095703,9.358638763427734,0.1460130210453054,0.1960025429725647,-9.357500042949296,0.2012284696102142,31.0,0.998238205909729,False,206.0,922.7813237220796,1.895609259605408,486.7993469238281,18.274620056152344,22.0,776.4726737604806,13.549230575561523,57.30751037597656,18.11322593688965,21.0,330.4167099348759,8.596972465515137,38.434078216552734,18.450241088867188,0.0,1.0,0.0,0.0,0.0,1.1995142698287964,-0.337015151977539,-0.1613941192626953,-0.1756210327148437,235.5537598276881,51.022898319035896,155.73021974900144,-1.5171612419140148,0.0021911175392294,4060.936066140373,435.44792429942567,0.0001100472483413,0.0900000035762786,0.1000000014901161,0.0900000035762786,0.0,1.237660582835716e+18,17.81756,18.04627,18.534,18.81933,19.1631,0.01034631,0.006006199,0.009685609,0.01375912,0.05961023,35253393555472.0,302022672.0,302022672.0,4503599929393168.0,310411280.0,275179929616.0,0.032545533,3.863816316796863e+18,1.237660582835716e+18,1.1759156963153894e+17,18.0673999786377,18.4836006164551,18.8125,19.0401000976563,19.0429000854492,0.0101389996707439,0.0100130001083016,0.007846999913454,0.0234270002692938,0.0444330014288425,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.017081985,3.863816316796863e+18,1.1759156963153894e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.897730434627972,0.0276171407278813,156.9631662633307,7.998709646676859,0.08504,0.08377,0.08504,26223.32,7.581315,29061.459455170363,1168.8318295449208,1287.622072530212,7.704661765315375,0.0625516244188411,0.0662444853453418,0.5013436515014227,0.0286670704008224,0.0319954921156375,0.0089099991926745,0.0007624642579962,0.0006184442608623,2.9734167426507225,1,0.2490622971400732,0.2908223414545852,0.2779799488760863,354.9420913258643,425.6792111851655,,354.9420913266832,425.6881211843581,999.0,11,DA,MWDD,H,3863816286732015488,1.1078396,13.871436,3863816286732015488,156.9637598161716,7.996598838545062,3863816286732015488,156.9637598161716,7.996598838545062,156.963739,7.996632,628512003,J102751.29+075947.8,KII102300N063233B01,156.963739,7.996632,6.31,79.99,120.5,155.65,117.97,-6.9715e-06,g,14.24,,,,,,,5033.29,4.754,-0.173,-2.09
701,0.422386,5364,3881842363257366912,2016.0,151.02369106123365,0.3123588860034942,12.922636785666224,0.2688663601875305,12.33231553650786,0.3893326222896576,31.675525665283203,28.111650466918945,27.93839950067601,0.4031153917312622,3.1162113097078934,0.28809255361557,31.0,0.9608425498008728,False,276.0,318.4881185103681,0.9702947735786438,328.238525390625,19.42963409423828,28.0,136.98821079547187,6.8160834312438965,20.097789764404297,19.99683380126953,27.0,212.0300714762357,7.543953895568848,28.105960845947266,18.93190193176269,0.0,0.0,0.0,0.0,0.0,1.0958596467971802,1.064931869506836,0.56719970703125,0.4977321624755859,224.4177475426542,48.441076590810695,148.51666344595174,0.9946902564523312,0.003686794974246,1075.7295995932016,423.3521486244416,1.6244516496964929e-06,0.0199999995529651,0.0199999995529651,0.0199999995529651,0.0,1.2376641063159726e+18,22.05271,20.14502,19.40543,19.09385,19.14427,0.1433927,0.0166289,0.01312741,0.01327839,0.04666012,193583068086288.0,275179929616.0,158329976553488.0,4503599929393168.0,302022672.0,275179929616.0,0.12061258,3.881842363257367e+18,1.2376641063159726e+18,1.235015102362376e+17,19.975700378418,19.3194007873535,19.0534000396729,18.975700378418,18.801399230957,0.0160390008240938,0.0142649998888373,0.0099900001659989,0.0175059996545315,0.0318140015006065,115000.0,16892216.0,115000.0,115000.0,16892216.0,436527104.0,52.0,0.04923875,3.881842363257367e+18,1.235015102362376e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.318675485537169,0.0217936018867368,151.02369106123365,12.922636785666224,0.02226,0.02176,0.0228,5265.644,8.186569,4850.054020990444,58.200648251885326,58.200648251885326,7.871533323955029,0.038,0.038,0.5034033998386507,0.0235101230377054,0.0197656664786305,5.143163536039359,0.2123748237830938,0.1938715849009717,8.753449728920248,0,0.2042582366438351,0.3087176354357146,0.1717260336979194,200.6052681127496,306.17275593147787,2819.566508305313,200.605380530169,311.31591946751723,2819.566514970556,11,DA:,GaiaXP,H,3881842367552424448,1.6595011,11.968312,3881842367552424448,151.02191840580556,12.919379905827654,3881842367552424448,151.02191840580556,12.919379905827654,151.021801,12.919354,221410021,J100405.23+125509.6,HD101138N132118V01,151.021801,12.919354,16.46,128.9,273.62,383.86,308.8,-9.0062e-06,gri,13.21,12.01,11.48,,,,,3926.25,4.464,-0.272,-2.7
