,source_id,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,ruwe,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,l,b,ecl_lon,ecl_lat,pairdistance,sep_AU,Sigma18,R_chance_align,meanAV,minAV,maxAV,flag_ext,objid,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,flags_,flags_u,flags_g,flags_r,flags_i,flags_z,angular_distance_,source_id_xmatch_,original_ext_source_id_xmatch_,obj_id,g_mean_psf_mag,r_mean_psf_mag,i_mean_psf_mag,z_mean_psf_mag,y_mean_psf_mag,g_mean_psf_mag_error,r_mean_psf_mag_error,i_mean_psf_mag_error,z_mean_psf_mag_error,y_mean_psf_mag_error,g_flags_,r_flags_,i_flags_,z_flags_,y_flags,obj_info_flag,quality_flag,angular_distance_pstarr,source_id_xmatch_pstarr,original_ext_source_id_xmatch_pstarr,object_id,u_psf,v_psf,g_psf,r_psf,i_psf,z_psf,e_u_psf,e_v_psf,e_g_psf,e_r_psf,e_i_psf,e_z_psf,u_flags,v_flags,g_flags_smap,r_flags_smap,i_flags_smap,z_flags_smap,u_nimaflags,v_nimaflags,g_nimaflags,r_nimaflags,i_nimaflags,z_nimaflags,flags_smap,nimaflags,flags_psf,angular_distance,source_id_xmatch,original_ext_source_id_xmatch,wtd_par,e_wtd_par,ra_ext,dec_ext,ext,ext_min,ext_max,teff_H,logg_H,Teff,e_Teff_lower,e_Teff_upper,Logg,e_Logg_lower,e_Logg_upper,Mass,e_Mass_lower,e_Mass_upper,cool_age,e_cool_age_lower,e_cool_age_upper,Chi2,redone_fit,init_mass_error_lower,init_mass,init_mass_error_upper,mslife_error_lower,mslife,mslife_error_upper,tot_age_error_lower,tot_age,tot_age_error_upper,ifmr_flag,spectype,spec_source,model_used,ms_source_id,ms_bp_rp,ms_phot_g_mean_mag
1455,1284797070976923264,2016.0,215.7910190345965,0.1258535385131836,29.430744817309748,0.1455539017915725,4.088559266363998,0.2056261152029037,19.88346290588379,45.398807525634766,3.424163475116517,0.2187795788049698,-45.269489777285344,0.194387748837471,31.0,0.9871167540550232,False,468.0,479.04290273226,1.200998067855835,398.8706665039063,18.98643112182617,52.0,336.4438583704754,8.476964950561523,39.68918991088867,19.02126121520996,50.0,205.19468069666016,4.713759899139404,43.53099822998047,18.967479705810547,0.0,1.0,0.0,0.0,0.0,1.1306681632995603,0.053781509399414,0.034830093383789,0.018951416015625,44.839791748777685,69.70753091627495,201.0480832026342,40.801117315468346,0.0062817795257604,5886.936549375394,370.1943976317486,0.0008697807314324,0.0599999986588954,0.0599999986588954,0.0700000002980232,0.0,1.237665180595323e+18,19.36046,18.90787,19.08968,19.25238,19.46167,0.02571581,0.008803225,0.01115451,0.01692241,0.05683971,68987912704.0,268468224.0,268468224.0,4503599895838720.0,275146375168.0,275280593408.0,0.047065876,1.2847970709769231e+18,1.237665180595323e+18,1.4331215791015758e+17,18.9549007415771,19.0990009307861,19.2786998748779,19.4769992828369,19.4962005615234,0.0077530001290142,0.0124120004475117,0.0078600002452731,0.0173799991607666,0.07880499958992,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.12231159,1.2847970709769231e+18,1.4331215791015758e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.809771209004403,0.0354068102373918,215.7910190345965,29.430744817309748,0.04241,0.0414,0.04349,11600.09,8.150049,11413.701169916614,248.33713376529704,261.8549833673478,8.032994927289241,0.038,0.038,0.6232975972750741,0.0259789383087198,0.0217686923636353,0.4694779335713731,0.0073912577240743,0.0070590104092746,2.142751720355928,0,0.632206767781722,1.777771117161404,0.5171823130569695,0.7370147506510721,1.7254965475543569,5.35001002574398,0.7370518118612869,2.1949744811257297,5.350014682707801,0,DA,GaiaXP,H,1284797139696400128,2.1847696,15.8669195
1456,1284883279561188480,2016.0,215.4702315179332,0.1605451703071594,29.973304638043864,0.2037656307220459,3.658298474574477,0.2823272049427032,12.95765495300293,42.1530876159668,-28.85762358110957,0.2846562564373016,-30.726540426212377,0.2798393070697784,95.0,1.057416558265686,False,429.0,369.96506037125226,0.931132674217224,397.3279724121094,19.266965866088867,48.0,255.9908405741808,7.422815322875977,34.48702621459961,19.317981719970703,46.0,168.11868928080068,8.350236892700195,20.13340377807617,19.18385505676269,0.0,2.0,0.0,5.0,0.0,1.1463502645492554,0.1341266632080078,0.0510158538818359,0.0831108093261718,46.43803492566165,69.96942797278055,200.40667929833467,41.1720506309367,0.006260561749505,6547.245958111811,367.3296086560944,0.0002801563930429,0.0700000002980232,0.0700000002980232,0.0700000002980232,0.0,1.2376651269447352e+18,19.75183,19.24006,19.36324,19.50406,19.78368,0.0321856,0.01044817,0.01339233,0.01911196,0.08549278,35253360132112.0,275146375184.0,268468240.0,4503599895805968.0,275146375184.0,275146342416.0,0.04764045,1.2848832795611884e+18,1.2376651269447352e+18,1.4396215470301869e+17,19.2227993011475,19.3332004547119,19.4923992156982,19.6576995849609,19.7523002624512,0.0175199992954731,0.0110940001904964,0.0099619999527931,0.019038999453187,0.034366998821497,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.09362203,1.2848832795611884e+18,1.4396215470301869e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.416435477800851,0.0137697147055616,215.4702315179332,29.973304638043864,0.04394,0.04239,0.04567,10404.48,7.975991,10321.731957124848,181.11792673301352,196.4950063395063,7.870999158776509,0.0383141425690576,0.0381458325602528,0.5279850982715724,0.0209114383174471,0.0216011844437872,0.4946702914576045,0.0045605044946555,0.004496553380921,2.4203539269537533,0,0.1816806109248228,0.522285823384643,0.187673192387378,49.536212873840974,86.49924731492429,77.42734657090458,49.53621308377024,86.9939176063819,77.42734670147209,11,DA,GaiaXP,H,1284883279560504448,0.94397736,12.9764185
1465,1290622283581661952,2016.0,227.3087850140247,0.0573846139013767,34.26215529147552,0.0655523836612701,5.166495183963321,0.0919816270470619,56.16877365112305,50.71142959594727,-41.60925344124882,0.0692480504512786,-28.988255918435755,0.0860026776790618,31.0,1.00428569316864,False,541.0,1283.4067220240406,1.4342448711395264,894.8309936523438,17.91645622253418,57.0,900.3311179983406,10.378957748413086,86.74581146240234,17.95253562927246,55.0,528.1981872197262,8.131879806518555,64.95401000976562,17.940902709960938,0.0,30.0,0.0,29.0,0.0,1.113076090812683,0.0116329193115234,0.0360794067382812,-0.0244464874267578,55.078302989362896,59.68497831755031,210.7506792852556,49.30246643549479,0.0301329869281289,20982.07201139026,428.7634166895661,0.0001808336453928,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0,1.237662306731098e+18,18.29207,17.81991,18.01809,18.22768,18.42155,0.01396225,0.005754718,0.006895073,0.008593483,0.02524455,68987912192.0,268468224.0,268468224.0,4503599895838720.0,285245440.0,275280592896.0,0.048568748,1.290622283581662e+18,1.237662306731098e+18,1.4911227308857523e+17,17.8342990875244,18.024299621582,18.2467994689941,18.4395008087158,18.5858993530273,0.0048879999667406,0.0034499999601393,0.0043730000033974,0.0207579992711544,0.0212619993835688,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.120546795,1.290622283581662e+18,1.4911227308857523e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.133313827059112,0.0412044234860834,227.3087850140247,34.26215529147552,0.03884,0.03851,0.03918,11790.01,7.791859,11952.71401991331,248.92603988268093,258.6576727411175,7.802172217524226,0.038,0.038,0.497438408072514,0.0216448132079878,0.0179934300937887,0.3008548373332925,0.008490839748876,0.0080812194100981,2.2689695450248144,0,0.1880522433361234,0.2568932065379159,0.1563286715359576,532.7089966602938,680.1605532407993,,532.7089967279614,680.4614080781326,999.0,11,DA,GaiaXP,H,1290622455380356352,2.5688515,16.590824
1491,1299668854800264448,2016.0,249.2467838690486,0.0775399133563041,23.45978855901785,0.1113471612334251,4.304346612035666,0.1481568366289138,29.052635192871094,18.15942001342773,-11.69930901947201,0.1096420511603355,13.888510912952007,0.1535646021366119,31.0,0.94358229637146,False,773.0,632.2124232430031,0.97646164894104,647.452392578125,18.685209274291992,87.0,436.74655292618615,7.125354766845703,61.294708251953125,18.73796844482422,83.0,274.47048088984627,7.73360013961792,35.49064636230469,18.651657104492188,0.0,2.0,0.0,4.0,0.0,1.1249653100967407,0.0863113403320312,0.0527591705322265,0.0335521697998046,42.0601518017831,39.307411182520106,242.6590465106597,44.94883163575659,0.0028143649086026,2311.811782077877,637.8930119123165,8.023803566391477e-05,0.1000000014901161,0.0900000035762786,0.1000000014901161,0.0,1.2376626411983342e+18,19.21916,18.70401,18.79779,18.91851,19.20012,0.02363355,0.008001141,0.009605361,0.01188011,0.04364067,35253361180688.0,268468240.0,268599312.0,4503599895838736.0,269516816.0,275146375184.0,0.0051376396,1.2996688548002644e+18,1.2376626411983342e+18,1.3615249246815229e+17,18.6653003692627,18.7576999664307,18.9298992156982,19.0834007263184,19.1292991638184,0.0135249998420477,0.0053449999541044,0.0067810001783072,0.0181869994848967,0.0489600002765656,115000.0,115000.0,115000.0,115000.0,16892216.0,436527104.0,52.0,0.04341715,1.2996688548002644e+18,1.3615249246815229e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.347901714369739,0.0166619389666255,249.2467838690486,23.45978855901785,0.0927,0.09068,0.09476,11067.4,7.918503,10555.618018824744,182.317814525426,178.44179503338637,7.859895458325516,0.038,0.038,0.5227863604499099,0.022982794034406,0.018892405446954,0.460126172211624,0.003960050155888,0.0041015763112866,3.4358652272331733,0,0.1996767509505299,0.4771186833180708,0.1641390568805735,55.71742448049642,107.25540735536065,418.7819317363178,55.71742462122437,107.71553352757228,418.7819317564033,11,DA,GaiaXP,H,1299668859097626752,1.5960016,14.339045
1524,1313443502113859456,2016.0,254.3684515475481,0.115981251001358,32.07677433680991,0.1336444914340973,4.625742919526609,0.1600898504257202,28.89466667175293,25.224760055541992,-15.15459824721182,0.1635428667068481,20.164986266189302,0.1729054152965545,31.0,0.9825364947319032,False,443.0,571.4988573063873,1.1107021570205688,514.538330078125,18.794828414916992,46.0,377.17987296216944,7.238725662231445,52.105838775634766,18.89717102050781,49.0,252.4109053017076,6.544870853424072,38.56621551513672,18.74262428283692,0.0,1.0,0.0,1.0,0.0,1.1016483306884766,0.1545467376708984,0.1023426055908203,0.0522041320800781,54.09634211951804,37.004930724327416,246.98258790093595,54.27401909864341,0.0043537291759715,3484.76468044431,655.0817457662413,0.0001520865079328,0.050000000745058,0.050000000745058,0.050000000745058,0.0,1.237659326033494e+18,19.2616,18.77224,18.91744,19.0239,19.30186,0.02625167,0.008466084,0.01066193,0.01404623,0.06574744,35253393686544.0,275179896848.0,302022672.0,4503599929360400.0,301989904.0,275179896848.0,0.05011124,1.3134435021138596e+18,1.237659326033494e+18,1.4649254368510266e+17,18.7684001922607,18.8680000305176,19.0333003997803,19.2103004455566,19.285400390625,0.00731399981305,0.0058780000545084,0.0062640001997351,0.0147089995443821,0.0335129983723164,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.06305593,1.313443502113859e+18,1.4649254368510266e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.464617764122833,0.0163818212150017,254.3684515475481,32.07677433680991,0.05502,0.05412,0.056,10162.83,7.965057,10382.27036690104,176.35635051473037,181.9794574413263,7.965554673669573,0.038,0.038,0.5809161909074947,0.0246252260725985,0.0211782761982139,0.549934275815777,0.0043739851027427,0.0044756683073482,3.282710687703018,0,0.2139463603179714,0.9821563067549496,0.2360125529000202,6.423903559472499,12.17716579497973,16.29965764710661,6.423905048578249,12.727100070795508,16.29965826158597,11,DA,GaiaXP,H,1313443575129287936,2.0433445,14.420918
1539,1318291317599542912,2016.0,246.2259932720939,0.1336838603019714,30.20897944927341,0.1583556234836578,3.5343304158405764,0.1872681826353073,18.873096466064453,10.427950859069824,4.1153572582487135,0.1883215606212616,9.581544810164464,0.2139602154493332,31.0,0.9833787083625792,False,563.0,375.4807046742485,0.7641880512237549,491.345947265625,19.25089836120605,59.0,251.0489810908059,5.224895477294922,48.048614501953125,19.33914566040039,60.0,154.06144384771432,6.088049411773682,25.305551528930664,19.27865982055664,0.0,2.0,0.0,1.0,0.0,1.0789114236831665,0.06048583984375,0.0882472991943359,-0.0277614593505859,49.9808824976922,43.50061975303433,236.45531073414483,50.91605093676567,0.0272476181649672,28803.72280368797,579.323992854499,0.0251974648714061,0.0799999982118606,0.0799999982118606,0.0799999982118606,0.0,1.2376653545440543e+18,19.58557,19.19004,19.31899,19.43636,19.75801,0.02861326,0.01048737,0.01348547,0.01958655,0.08700235,68987912960.0,275163152896.0,268468224.0,4503599895838720.0,275146375168.0,275280594688.0,0.055224467,1.3182913175995428e+18,1.2376653545440543e+18,1.4425246225986138e+17,19.2106990814209,19.3391990661621,19.5170001983643,19.6991004943848,19.9906997680664,0.0107030002400279,0.0109620001167059,0.0095669999718666,0.0217380002140999,0.16940900683403,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.028092258,1.3182913175995428e+18,1.4425246225986138e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.374901138320372,0.0173370785167249,246.2259932720939,30.20897944927341,0.07057,0.06865,0.07258,10984.34,8.013761,11433.019045785231,253.7434902303794,279.60183987852,8.016361463686978,0.038,0.038,0.613487397818163,0.0255635843115198,0.0231660563491783,0.456887123224576,0.0072560441169716,0.006453324882334,4.305213487372042,0,0.387314087649788,1.430353301434698,0.7156925708520554,2.17937881237256,3.372141442147958,6.476231859297246,2.17939089150952,3.8290285653725338,6.4762350745459125,0,DA,GaiaXP,H,1318297163051383168,1.5949945,14.825836
1546,1322796261553165824,2016.0,243.20483540738056,0.0324253141880035,32.92656402961853,0.039110742509365,11.464407454020735,0.046570748090744,246.17184448242188,26.889732360839844,-7.028147553177576,0.0417694337666034,-25.95501645552428,0.0518974997103214,31.0,1.008594989776611,False,468.0,4019.221493500315,2.8488686084747314,1410.813232421875,16.677011489868164,54.0,2884.144116700177,11.99741554260254,240.39712524414065,16.688499450683594,50.0,1701.3727435443182,11.470535278320312,148.3254852294922,16.670896530151367,0.0,2.0,0.0,1.0,0.0,1.1408967971801758,0.0176029205322265,0.0114879608154296,0.0061149597167968,53.26844972019256,46.43376923070292,231.23424900466424,52.819948144260096,0.0019961498615674,629.6957238856824,541.445116398628,1.2841017705201596e-08,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0,1.2376624747675648e+18,16.96666,16.64769,16.76006,16.94973,17.68716,0.007368207,0.003954479,0.004196599,0.005156854,0.01682881,35287754735632.0,302022672.0,302022672.0,4503599930834960.0,302415888.0,302022672.0,0.06408039,1.3227962615531658e+18,1.2376624747675648e+18,1.4751243204878253e+17,16.6308994293213,16.7705993652344,16.9673004150391,17.2033996582031,17.2504005432129,0.0082700001075863,0.0071510002017021,0.0071129999123513,0.0053650001063942,0.0280680004507303,115000.0,115000.0,115000.0,115000.0,16892216.0,503635968.0,60.0,0.013957282,1.3227962615531658e+18,1.4751243204878253e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.38081524318718,0.0104875155529786,243.20483540738056,32.92656402961853,0.03065,0.0306,0.03071,11722.82,8.138981,11701.99704019028,180.07957045996957,188.346644654559,8.121973184904665,0.038,0.038,0.6781693721495421,0.0268835080478071,0.0208994460736623,0.4974531508315069,0.0063692853326385,0.0059302155705268,2.8242320393834057,1,0.3625877969930933,2.7616825144134096,0.1560299703742997,0.0840808527196396,0.5822222912199536,0.2910941439887063,0.0843217503951992,1.0796754420514605,0.2911545433635385,0,DA,MWDD,H,1322796261553157760,1.9830875,13.10841
1559,1329751458576932224,2016.0,243.6482118230869,0.1135964393615722,35.10804487436771,0.1611062139272689,3.918299089599335,0.1558118164539337,25.14763832092285,32.13892364501953,-27.33856383391401,0.139924481511116,16.897139964245724,0.2044100910425186,31.0,1.037770390510559,False,452.0,509.4234341686545,1.2005233764648438,424.3344421386719,18.91967010498047,48.0,348.0209802960844,5.882778167724609,59.1592903137207,18.98452949523925,48.0,214.91318801112632,6.950691223144531,30.91968536376953,18.91723823547364,0.0,1.0,0.0,3.0,0.0,1.105041742324829,0.067291259765625,0.064859390258789,0.0024318695068359,56.46392818154071,46.26284811339823,230.70932515751144,55.01046590479056,0.0046656980859007,4383.916838753443,530.9408901545629,0.000125151340862,0.0599999986588954,0.0599999986588954,0.0599999986588954,0.0,1.2376623029827668e+18,19.35233,18.76694,19.02844,19.21346,19.39589,0.02501689,0.008408417,0.01088597,0.01578063,0.0529277,68987912704.0,268468736.0,293634048.0,4503599895838720.0,268468224.0,275280592896.0,0.07760767,1.3297514585769324e+18,1.2376623029827668e+18,1.501324364826602e+17,18.8691997528076,19.0317001342773,19.1909008026123,19.4248008728027,19.5454006195068,0.011680000461638,0.0104329995810986,0.0142649998888373,0.0158539991825819,0.0298229996114969,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.07375287,1.329751458576932e+18,1.501324364826602e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.838663293595284,0.1000493622161895,243.64821182308688,35.10804487436771,0.05127,0.05033,0.05225,10901.97,7.937841,11470.855614044362,322.4030159921931,343.9149855979685,8.005714624977678,0.0455025747574442,0.0439900234800827,0.6073842528022984,0.0273805165761915,0.0269220560504684,0.4460001165685021,0.0107910335782147,0.0099461043237553,2.740503126060885,0,0.313359807757627,1.287588619452734,0.8145853777952441,3.518383206892868,4.77688063873096,7.7560492168983775,3.518399755137473,5.222880755299462,7.756055594175505,1,DA,MWDD,H,1329751252418499072,3.0921478,18.671371
1594,1344839644328312064,2016.0,266.62911207148693,0.0931718125939369,40.99008239624974,0.0971937626600265,4.903831072884971,0.1006406471133232,48.72614669799805,12.888675689697266,-9.256250593019711,0.1348462998867035,-8.968822962058367,0.1342244148254394,31.0,0.963214635848999,False,376.0,853.4341113125207,1.2548284530639648,680.1201171875,18.35944175720215,37.0,596.6458008586822,9.904182434082031,60.24180221557617,18.39925003051757,36.0,358.65940298419883,12.347941398620604,29.04608917236328,18.36119079589844,0.0,0.0,0.0,1.0,0.0,1.1193660497665403,0.0380592346191406,0.0398082733154296,-0.001749038696289,66.86256983406983,29.134160169525394,264.1128243753828,64.36049142547715,0.0029867071619434,2221.4927975916344,828.2423238502233,4.490988894091302e-05,0.0599999986588954,0.050000000745058,0.0599999986588954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.571826662916487e+17,18.283899307251,18.4594993591309,18.6263999938965,18.8174991607666,18.8171005249023,0.0050200000405311,0.0108709996566176,0.0043469998054206,0.0087139997631311,0.05044100061059,115000.0,115000.0,115000.0,16892216.0,16892216.0,436527104.0,52.0,0.022299524,1.344839644328312e+18,1.571826662916487e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.828836385845647,0.0094944691231749,266.62911207148693,40.99008239624974,0.05298,0.05236,0.05361,11320.59,7.954017,10995.56922412237,286.39186755565606,312.2950647361704,7.8835223654189,0.0498236562051541,0.0481640129154463,0.5368289527060568,0.0273368571476422,0.0275290081688062,0.424821770681594,0.0066690777966933,0.0058135190709873,2.749310178483357,0,0.2375052749577949,0.5991220912776442,0.2391747017272475,42.48743436662021,63.649657993024064,32.637423234445535,42.48743489002906,64.07447976370565,32.63742375221012,11,DA,GaiaXP,H,1344839644327808256,1.0957623,12.488892
1631,1358905078107000448,2016.0,256.8284313128729,0.1897787004709243,45.82740371483406,0.1921089440584182,3.466951715912534,0.2025887817144394,17.113245010375977,10.515630722045898,-1.4565165558991,0.2744487226009369,-10.414271553278958,0.2650006711483001,31.0,0.937519669532776,False,370.0,338.2895123639533,0.9602385759353638,352.29736328125,19.364145278930664,37.0,213.3833592488945,7.744827270507812,27.55172538757324,19.515640258789062,34.0,130.4507045502964,5.47179651260376,23.84056282043457,19.45928001403809,0.0,0.0,0.0,0.0,0.0,1.0163899660110474,0.0563602447509765,0.1514949798583984,-0.0951347351074218,71.47933397163041,36.81372330311185,244.7848327003004,68.11691634267956,0.0033483388424442,3906.202731005159,625.4789263511487,0.0135862450493034,0.0799999982118606,0.0700000002980232,0.0799999982118606,0.0,1.2376687287718382e+18,19.75099,19.31979,19.43995,19.59855,19.75136,0.03419353,0.01048301,0.01313713,0.01947007,0.07015413,35219000394328.0,275280724504.0,268435480.0,4503599895805976.0,275146375192.0,275280560152.0,0.05623531,1.3589050781070003e+18,1.2376687287718382e+18,1.629925682844536e+17,19.3320007324219,19.4428005218506,19.6194000244141,19.7688007354736,19.9939994812012,0.0153719997033477,0.0157590005546808,0.0130249997600913,0.0505539998412132,0.0224590003490448,115000.0,16892216.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.02731223,1.3589050781070003e+18,1.629925682844536e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.235635476861076,0.1331933809049482,256.8284313128729,45.82740371483406,0.06076,0.05882,0.06282,12372.74,8.240579,11189.574400868698,439.3721851237042,490.35787751116186,8.012660720450874,0.0697627418004502,0.0672954244699575,0.6108016249185126,0.0418296943057765,0.041753205908552,0.4806214484331179,0.0145981448372949,0.0124243334601036,2.6719276289010305,0,0.478435552586313,1.3568189636439685,1.0633945276549444,3.162501627002113,4.015433064470848,14.037521358747613,3.1625353194270738,4.4960545129039655,14.03752685701286,1,DA,GaiaXP,H,1358905078107000064,3.3484573,19.054258
1637,1361151105484386432,2016.0,262.74084589227624,0.1867344081401825,45.73861142908993,0.2043741643428802,3.175588948496311,0.1938400715589523,16.38252067565918,9.805727005004885,7.8259016304963,0.2828036844730377,-5.908260768122051,0.2459293901920318,31.0,1.0119740962982178,False,341.0,363.6998618462696,1.1086857318878174,328.04595947265625,19.28550910949707,37.0,230.4264312455438,6.432130336761475,35.82427978515625,19.43221092224121,37.0,179.85520916514642,7.538552284240723,23.858057022094727,19.11058807373047,0.0,2.0,0.0,0.0,0.0,1.128077507019043,0.3216228485107422,0.1467018127441406,0.1749210357666015,71.78492680918,32.69816615223747,255.87066410957183,68.82212861126459,0.0012845402399689,1408.2977680184283,718.4254131168155,2.695101749303066e-05,0.0799999982118606,0.0799999982118606,0.0900000035762786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62882627408047e+17,19.2423992156982,19.3735008239746,19.5552005767822,19.7294006347656,19.8645000457764,0.0162060000002384,0.0188880003988743,0.0089830001816153,0.0151159996166825,0.055477000772953,115000.0,115000.0,115000.0,115000.0,115000.0,436527104.0,52.0,0.01661726,1.3611511054843863e+18,1.62882627408047e+17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.229926010777191,0.1027030788663583,262.74084589227624,45.73861142908993,0.06892,0.06677,0.07119,8528.07,7.337249,10494.884320587813,440.1694472863183,487.39910864815465,7.832761258645105,0.0871965153123293,0.0846697099932969,0.5082019198723791,0.0454285619955027,0.0473297427468516,0.4502265201605617,0.0108836207755886,0.0102915255114556,2.471096674437885,0,0.3946877671199189,0.3504076444168473,0.4112054104852441,100.2295668512376,129.49303968909905,,100.22956744214706,129.9432662092596,999.0,11,DA,GaiaXP,H,1361151109780730240,3.1620216,18.502914
