,gaia_dr3_source_id
97087,4385685663946113664
97114,5937358220158898816
97133,4434749725365419520
97135,1631815069691601792
97159,1312517610244416000
97163,4462679347934084992
97171,4446890665906313088
97204,6046283744740234624
97211,6034040309100512512
97221,1407004867827492224
97226,1310748667835868544
97240,5970748502826086912
97241,4460969057596071296
97253,6027265943086521600
97267,5929928373404273152
97269,1311660540930405632
97296,5806174152102951680
97299,4566019593971517056
97342,1314253292427950720
97353,4565973856862466048
97358,1703111866106611840
97372,1357734751059713024
97375,1357729871975804160
97381,1407729854011328896
97390,4385489538559963392
97407,4442158715747435520
97413,6020062733170036992
97417,5967524696047199232
97435,4449377250104263296
97447,4565580785751501952
97491,6019850115143794816
97492,6019850115124860416
97514,1412116974126473600
97515,1412116767967011712
97525,4441901769330690048
97526,4447603944004376960
97527,4447603939710796032
97553,5808503192614894848
97574,1311258914242744576
97634,5815866480245322880
97654,4334670557801027840
97676,4127483126445312000
97693,5816098206627738112
97694,5816098206627741696
97696,4442759182240840064
97711,1408935365431924736
97756,1315010100025621120
97792,4440676638498789248
97811,5818575161504531968
97841,6033508690936569344
97865,4341340233991086848
97872,4442677371703187328
97880,4442672771792923008
97882,4557683814067207296
97911,4384267122148510208
97913,6034378920028575104
97920,1307773011411075200
97950,4449057326579614592
97962,5970446308907728000
97982,6032738727853540992
98020,1413612859694749952
98033,1351220866217687040
98039,6032719211516656256
98078,1339210247873377152
98095,5977478785291501696
98119,1437038676478839168
98126,5817671916991545216
98140,4386153682237796096
98164,4557852490326063232
98201,1313443502113859456
98268,5936385740814106752
98313,4443937072725877504
98318,4340322876499078400
98327,1307081869571380480
98332,4139178116232277632
98370,1354670377792324096
98385,1307091623440490752
98391,1412685215478228352
98397,4561992907514321152
98431,4113135633591399808
98432,4113135633609628800
98513,1310270350211781632
98530,4441388061177970816
98590,1338872903961291904
98592,4443124563697927680
98593,4384995239363201280
98595,5966328152522612096
98649,4571485261975899648
98659,1351832950597627648
98666,4572458368424152704
98676,6028148335655007488
98680,4379877184534900480
98704,4561911986031988992
98708,4393026312811962368
98726,1409601875636162816
98734,4392932682523664768
98737,1337576648471644800
98740,1337576648471644288
98761,1705139296828394368
98777,4560131979788881920
98798,4443264201674491264
98822,4391499881434862720
98823,5814394852650630784
98829,4112025470465692288
98840,5966742019857816448
98881,1408135749896103936
98895,4574942916809993088
98906,4573071139998034048
98915,4559941974735745024
98928,1353609181568788224
98969,1339531240844978688
99003,4568179481487112832
99015,1358905078107000448
99045,5923451360893955072
99054,4135534094190471296
99099,5814962995227630592
99101,1632422270692428544
99123,1308982817801007488
99129,1334638379741833728
99130,4574863923770537088
99157,4571341505129076992
99158,4571341500830941696
99176,4360643809885839232
99184,1340976819461252224
99201,5814182887425188480
99207,5979713297864011520
99212,1420283012625252096
99222,4544705148750824320
99223,4568213154031209216
99231,4541292226002182912
99242,4392051256451595520
99253,1334626143378986880
99256,1415654279126087168
99258,1358581344947528576
99266,4541188429528480768
99267,4560670053288871424
99268,4560670053288877056
99274,1438686535171582080
99304,5816421016371325696
99348,5926497351672565248
99362,5916025255032617344
99391,5973883863282674688
99397,1335069349644072064
99418,5923372024252846336
99424,4547667881613361792
99458,4567162772529696512
99474,4143247473189638528
99479,1361501403017141376
99484,1419944814015880832
99493,1414363413824188160
99502,4568437381385140992
99521,4544873438451556352
99527,5980661630916894720
99533,5801976285430367360
99548,1361522568616178304
99563,5817223724273680768
99584,4386642380798646656
99586,1415478834006039552
99603,5811266123594176256
99609,1333073736038928000
99612,4386963335112335104
99619,4546417736893388800
99624,4134318824595398656
99631,4548553606950154240
99651,4386943539610092800
99656,4546863760656893824
99662,4387443581175220992
99674,4573526818847148800
99679,1437711302717071488
99709,1335000015988278400
99720,4368168107254401408
99753,4059234481269453696
99764,4547250346367495168
99779,1348083822105314816
99789,4540596097701725952
99797,5980690321325398784
99815,4359752655708430720
99817,1365015545259769600
99820,1341557984372129536
99822,1361329196304526848
99835,5980497975556687232
99845,4599716189388636800
99883,4387164717540206336
99921,5811675008784009344
99922,4574317981890245632
99927,1420737076567340544
99934,5811647619769606016
99935,1333272850723563648
99946,1348098047037575680
99948,4543530286216084352
99967,4134944927787937152
99969,5973645269263011584
99988,4387094619380065280
99989,4387094623673782656
99991,4599428903321162368
100008,1336988963803208192
100036,4360053647015500928
100054,4374152680323757184
100060,4543560759008603520
100079,1434308524684083584
100126,4547379573346074624
100135,5813322386430675328
100138,5925353756491252608
100160,4490469057650256128
100170,4142081956505504896
100182,4390341958250815360
100204,4110928879462267776
100212,4375065137537959040
100227,4542261449798391296
100244,4366961260100103680
100251,4598568230530318592
100264,5813308436377857408
100271,4492169551166744960
100299,5813509333475561344
100303,4059144385705702912
100312,4554540005387403520
100362,1365451742137010304
100368,4569416221611145984
100370,5922480182868409472
100374,5910393663850857088
100441,4553662251506755584
100460,1360721127719613184
100475,4555268019523504000
100487,4554953657976231808
100490,4373451913459971072
100493,4598737551025816448
100510,4542415106546246400
100543,1633799413300296192
100544,4363955878207655552
100545,5959964595825990784
100581,4492321489928486400
100582,4492321489928484736
100583,4111657851290351616
100588,4057796831093097344
100595,5951995679161775360
100668,1435533170182222592
100707,4492043352144855424
100710,4389608068599394688
100711,4487104139751321472
100712,4487104135457345920
100719,1343563356141136128
100745,4555076390962365312
100749,4491918725076151296
100766,5962156605402849664
100778,4361986378006313472
100785,4598830738931385984
100803,4569059189570089856
100840,4124465619863794432
100849,1362300133790864128
100885,4490265304402368640
100895,4491980748701631616
100914,4061251874594510464
100915,1361151105484386432
100955,1361085551399690624
100957,4389458848551864576
100973,4556944358138342656
100978,4389764615861841024
100981,5952342575103599360
100999,1366465667951256832
101018,5952186238288903040
101022,4550186317294996864
101033,4118354499938259072
101034,1343308028925357696
101059,4569902858585279104
101061,1434744751625887616
101079,4121895850735647360
101088,4137188756111707520
101102,1343436122030109440
101107,4494414513390772992
101141,4123411050822338048
101143,4494395065780847872
101148,5974633833298067072
101150,1362316179789651968
101151,4602478059518965632
101172,4557472849569624704
101177,5961908120122713728
101199,1360928660539253632
101218,4490821073172613760
101222,1347616220426409984
101227,4166540077268557952
101235,1632737005895324672
101255,4376572739784367488
101275,5803845695711894656
101279,4116588787373499904
101286,5910659917466662528
101304,4600745121818397440
101320,5776746956038626944
101343,5959034890100503424
101366,4493659153199436416
101392,4168590224073757952
101404,1417642672892008448
101406,5803991449722633472
101407,1638761882940187136
101412,1634315496572685696
101452,5949233632925259904
101497,4489334258569417728
101500,4602156624166140544
101511,1416826766543491328
101517,4053455379420643584
101539,4494267870326114688
101550,1367246115050459904
101584,4370340059333559424
101636,4370434956635407232
101638,5912284063636922240
101649,4602283510383448960
101668,5955371725305718400
101679,5909143312965164928
101686,1416608101169067648
101703,4485787298484008064
101705,4595530520422163456
101711,4165108341334283520
101769,4119766410353961088
101798,4549217677612386048
101823,5946688130374535680
101831,4489416206545343104
101858,5765363574717776128
101874,4608757026827256576
101877,5810071508510955136
101895,4500646618315862144
101900,4493434028195013248
101940,4493441175020980480
101976,1417787915799534848
101982,4123821512283733888
101992,4165625661553936512
101997,5803547624984209792
102039,4176184580951151104
102048,4119933737894137472
102049,1350487114005667072
102059,4165554571255626240
102089,4149820323678136192
102109,5909739660590724224
102130,5803153755006387328
102132,1344839644328312064
102139,4607518426978990080
102146,4168907879862434176
102149,4580560016778174848
102151,4369211578149826304
102166,1418167865786389376
102200,4607703041851539328
102201,4607703041853608576
102204,4581920559335573120
102209,5921045182736888832
102234,5918832106349269376
102271,5945284191451299840
102275,4553004395658740352
102287,5809777251706559232
102296,1436411267656322304
102303,4474190680631598848
102307,1436223285528202752
102313,4598170069882787712
102321,4148350173559946368
102322,4596458370794588416
102349,4165321062472840320
102360,1651299717110087552
102372,1633347410947211776
102373,1633347410946490368
102378,1350900599096860032
102403,4120286444978057984
102408,4577168225263217664
102415,4607232382157733888
102418,5954818778342825088
102432,4472238811271004544
102448,5920418388098237056
102453,4148684386395882880
102489,1417345839109794432
102495,4066897355692507520
102522,4500927504877462016
102523,4500927474812609536
102527,5800661235161967488
102540,4056350324767583744
102567,4499747286524365184
102569,4499296207582276608
102592,4070477262515266432
102605,4488750108662714624
102612,4502791280167836416
102619,4469219105658937600
102632,4500006354653490816
102633,4475973611749273600
102638,4475975364094688512
102665,5954781772896301824
102666,4469144059696879104
102679,4371734308793396992
102693,4607773238799201792
102706,4502587840452690816
102745,4583974236600128768
102746,4607978465219089920
102770,5810226058607489536
102782,5918366733757061376
102787,1436260840722171264
102799,4371782030179914624
102813,1436560423280589440
102843,4178251387936479104
102862,1363354080110509696
102876,4580965629189776896
102877,4580965629189776640
102880,1439997393549713664
102904,4502746135771270400
102906,4056525727025802752
102929,4495996882424614912
102933,5810409397877633408
102953,5947589798613426432
102954,5801388901403600000
102955,4144704463546665984
102961,4603041834106803072
102962,4488575286315479424
103005,4502615530106044544
103014,1345041748308955648
103021,4584518774030007680
103033,5774356892637782272
103052,4469354448670077824
103054,4475715909414047744
103080,5953777089852626048
103091,5917877622887649792
103100,4577442970027347712
103103,4144648251014336000
103121,5954363786677864448
103129,5956166912748599168
103209,4582868127903033856
103211,4037344647803725056
103221,4582966985165151360
103224,4152287455934086912
103233,4062359667225659648
103238,4476576831311990144
103249,4575670930944140160
103264,4609978481167300864
103266,4582470551369568640
103276,4495532338758939904
103291,4582874896770173312
103311,6702490086833126784
103314,6634947980894776448
103332,4177329520452373248
103334,4177329520448727808
103335,4494655070215430912
103353,2113848109838152704
103354,4177138682169601280
103377,6720523829872204800
103389,4070918024905961216
103399,4610299637344191616
103402,2151954472733799808
103410,2123416506700342656
103412,4603528020108454528
103425,4501510452201718144
103447,6635012955161032832
103448,4584148410409526528
103458,4496424077048759296
103463,2125533994296308736
103479,6647674445731657216
103490,6720813310676120448
103496,2122637399632980736
103518,6701738570634179328
